SALE TYPE,HOME TYPE,ADDRESS,CITY,STATE,ZIP,LIST PRICE,BEDS,BATHS,LOCATION,SQFT,LOT SIZE,YEAR BUILT,PARKING SPOTS,PARKING TYPE,DAYS ON MARKET,STATUS,NEXT OPEN HOUSE DATE,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,RECENT REDUCTION DATE,ORIGINAL LIST PRICE,LAST SALE DATE,LAST SALE PRICE,URL (SEE http://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,LISTING ID,ORIGINAL SOURCE,FAVORITE,INTERESTED,LATITUDE,LONGITUDE,IS SHORT SALE,price_per_sq_ft
Past Sale,Condo/Coop,1001 17th St #401,San Francisco,CA,94107,775000,1,1,Potrero Hill,645,,2015,1,,,Sold,,,,,775000,2016-02-17,775000,http://www.redfin.com/CA/San-Francisco/1001-17th-St-94107/unit-401/home/102755232,San Francisco Association of Realtors (SFARMLS),440934,Vanguard Properties,N,Y,37.7650461,-122.394141,false,1202
Past Sale,Condo/Coop,1001 17th St #307,San Francisco,CA,94107,1099000,2,2,Potrero Hill,1059,,2015,1,,,Sold,,,,,1099000,2016-03-08,1160000,http://www.redfin.com/CA/San-Francisco/1001-17th-St-94107/unit-307/home/102187272,San Francisco Association of Realtors (SFARMLS),440439,Vanguard Properties,N,Y,37.7650461,-122.394141,false,1095
Past Sale,Townhouse,350 Church St Unit K,San Francisco,CA,94114,1179000,2,1.5,Eureka Valley/Dolore,1200,,1981,2,,,Sold,,,,,1179000,2016-03-11,1310000,http://www.redfin.com/CA/San-Francisco/350-Church-St-94114/unit-K/home/1944304,San Francisco Association of Realtors (SFARMLS),441712,Vanguard Properties,N,Y,37.765062,-122.429077,false,1092
Past Sale,Condo/Coop,1215 20th Ave #3,San Francisco,CA,94122,,,,94122,912,,1922,,,,,,,,,,2016-03-28,1075000,http://www.redfin.com/CA/San-Francisco/1215-20th-Ave-94122/unit-3/home/11743067,,,,N,Y,37.76502,-122.478595,,1179
Past Sale,Condo/Coop,355 Roosevelt Way Lowr,San Francisco,CA,94114,1799500,3,2.5,Corona Heights,2330,,,1,,,Sold,,,,,1799500,2016-05-26,1775000,http://www.redfin.com/CA/San-Francisco/355-Roosevelt-Way-94114/Lowr/home/104482094,San Francisco Association of Realtors (SFARMLS),444236,Paragon Real Estate Group,N,Y,37.7650412,-122.4424872,false,762
Past Sale,Condo/Coop,503 Hugo St #505,San Francisco,CA,94122,799000,2,1,Inner Sunset,,,1908,1,,,Sold,,,,,799000,2016-05-27,769000,http://www.redfin.com/CA/San-Francisco/503-Hugo-St-94122/unit-505/home/103825485,San Francisco Association of Realtors (SFARMLS),442102,Boultwood Properties,N,Y,37.7650088,-122.4635673,false,
Past Sale,Multi-Family (5+ Unit),507 Hugo St,San Francisco,CA,94122,,,5,94122,6300,,1908,,,,,,,,,,2016-05-27,792000,http://www.redfin.com/CA/San-Francisco/507-Hugo-St-94122/home/627502,,,,N,Y,37.7649913,-122.4636024,,126
Past Sale,Multi-Family (2-4 Unit),355 Roosevelt Way,San Francisco,CA,94114,,,3,94114,3388,,1906,,,,,,,,,,2016-05-26,1775000,http://www.redfin.com/CA/San-Francisco/355-Roosevelt-Way-94114/home/1138722,,,,N,Y,37.7650412,-122.4424872,,524
Past Sale,Condo/Coop,1215 17th Ave #2,San Francisco,CA,94122,998000,3,2,Inner Sunset,1346,,2000,2,,,Sold,,,,,998000,2016-06-17,1300000,http://www.redfin.com/CA/San-Francisco/1215-17th-Ave-94122/unit-2/home/1624419,San Francisco Association of Realtors (SFARMLS),445366,Zephyr Real Estate,N,Y,37.765091,-122.475414,false,966
Past Sale,Single Family Residential,53 Clarendon Ave,San Francisco,CA,94114,3195000,4,4,Clarendon Heights,3500,4656,1920,2,Garage,,Sold,,,,,3195000,2016-01-25,3140000,http://www.redfin.com/CA/San-Francisco/53-Clarendon-Ave-94114/home/1652905,San Francisco Association of Realtors (SFARMLS),440798,Sotheby's International Realty,N,Y,37.758639,-122.449963,false,897
Past Sale,Single Family Residential,459 Crestmont Dr,San Francisco,CA,94131,1550000,4,4.5,Forest Knolls,3140,2035,1979,1,Garage,,Sold,,,,,1550000,2016-01-19,1608800,http://www.redfin.com/CA/San-Francisco/459-Crestmont-Dr-94131/home/1412041,San Francisco Association of Realtors (SFARMLS),440442,Sotheby's International Realty,N,Y,37.7586732,-122.4601813,false,512
Past Sale,Single Family Residential,1053 Tennessee St,San Francisco,CA,94107,1100000,2,1,Central Waterfront,1440,2495,1900,2,,,Sold,,,,,1100000,2016-03-30,1610000,http://www.redfin.com/CA/San-Francisco/1053-Tennessee-St-94107/home/1950339,San Francisco Association of Realtors (SFARMLS),442122,,N,Y,37.758643,-122.389007,false,1118
Past Sale,Single Family Residential,79 Seward St,San Francisco,CA,94114,1995000,3,2,Eureka Valley/Dolore,2650,2622,1929,2,Garage,,Sold,,,,,1995000,2016-02-05,2350000,http://www.redfin.com/CA/San-Francisco/79-Seward-St-94114/home/674179,San Francisco Association of Realtors (SFARMLS),441303,Coldwell Banker,N,Y,37.758626,-122.440801,false,887
Past Sale,Condo/Coop,3365 20th St #5,San Francisco,CA,94110,1195000,2,2,Inner Mission,1269,,2002,1,,,Sold,,,,,1195000,2016-04-27,1390000,http://www.redfin.com/CA/San-Francisco/3365-20th-St-94110/unit-5/home/12399027,San Francisco Association of Realtors (SFARMLS),443574,Zephyr Real Estate,N,Y,37.7586684,-122.4161426,false,1095
Past Sale,Single Family Residential,625 Mississippi St,San Francisco,CA,94107,1399000,2,1,Potrero Hill,,,,2,,,Sold,,,,,1399000,2016-05-20,1420000,http://www.redfin.com/CA/San-Francisco/625-Mississippi-St-94107/home/732966,San Francisco Association of Realtors (SFARMLS),444724,Brown & Co. Real Estate,N,Y,37.758606,-122.393891,false,
Past Sale,Townhouse,67 Clarendon Ave,San Francisco,CA,94114,2599000,3,3,Clarendon Heights,3054,2200,1981,2,Garage,,Sold,,,,2016-04-18,2699000,2016-06-15,2569000,http://www.redfin.com/CA/San-Francisco/67-Clarendon-Ave-94114/home/1860887,San Francisco Association of Realtors (SFARMLS),438619,Vanguard Properties,N,Y,37.758616,-122.450178,false,841
Past Sale,Single Family Residential,1555 21st Ave,San Francisco,CA,94122,898000,2,2,Central Sunset,1204,3000,1926,2,Garage,,Sold,,,,,898000,2015-12-17,1100000,http://www.redfin.com/CA/San-Francisco/1555-21st-Ave-94122/home/2031132,San Francisco Association of Realtors (SFARMLS),437668,Realty World Alliance,N,Y,37.758688,-122.479261,false,914
Past Sale,Multi-Family (2-4 Unit),4121-4123 20th St,San Francisco,CA,94114,2250000,,,Eureka Valley/Dolore,,2875,1885,2,,,Sold,,,,,2250000,2015-11-25,2071850,http://www.redfin.com/CA/San-Francisco/4123-20th-St-94114/home/103662639,San Francisco Association of Realtors (SFARMLS),437946,Vanguard Properties,N,Y,37.7576023,-122.4330813,false,
Past Sale,Condo/Coop,1562 22nd St,San Francisco,CA,94107,1649500,3,2,Potrero Hill,2466,,2006,2,,,Sold,,,,2015-11-13,1795000,2015-12-23,1665000,http://www.redfin.com/CA/San-Francisco/1562-22nd-St-94107/home/12277849,San Francisco Association of Realtors (SFARMLS),438871,Vanguard Properties,N,Y,37.7576556,-122.3965684,false,675
Past Sale,Multi-Family (2-4 Unit),4123 20th St,San Francisco,CA,94114,,,2,94114,2100,,1900,,,,,,,,,,2015-11-25,2072000,http://www.redfin.com/CA/San-Francisco/4123-20th-St-94114/home/1613144,,,,N,Y,37.7576023,-122.4330813,,987
Past Sale,Single Family Residential,1578 35th Ave,San Francisco,CA,94122,,,2,94122,2301,,1932,,,,,,,,,,2015-12-04,675000,http://www.redfin.com/CA/San-Francisco/1578-35th-Ave-94122/home/639222,,,,N,Y,37.7576729,-122.49358,,293
Past Sale,Condo/Coop,1560 22nd St,San Francisco,CA,94107,1649000,3,2.5,Potrero Hill,2757,,2006,2,,,Sold,,,,,1649000,2016-03-04,1649000,http://www.redfin.com/CA/San-Francisco/1560-22nd-St-94107/home/12277291,San Francisco Association of Realtors (SFARMLS),441440,Vanguard Properties,N,Y,37.7576556,-122.3965684,false,598
Past Sale,Condo/Coop,2920 21st St,San Francisco,CA,94110,995000,3,2,Inner Mission,1159,,1904,1,,,Sold,,,,,995000,2016-04-29,1250000,http://www.redfin.com/CA/San-Francisco/2920-21st-St-94110/home/12354835,San Francisco Association of Realtors (SFARMLS),445212,Coldwell Banker Previews Int'l,N,Y,37.757619,-122.412945,false,1079
Past Sale,Single Family Residential,776 Wisconsin St,San Francisco,CA,94107,3849000,4,3.5,Potrero Hill,2947,2500,,2,Garage,,Sold,,,,,3849000,2016-05-20,3750000,http://www.redfin.com/CA/San-Francisco/776-Wisconsin-St-94107/home/1064504,San Francisco Association of Realtors (SFARMLS),443388,Keller Williams San Francisco,N,Y,37.757678,-122.399288,false,1272
Past Sale,Single Family Residential,779 Wisconsin St,San Francisco,CA,94107,2950000,4,3.5,Potrero Hill,,2495,,1,Garage,,Sold,,,,,2950000,2016-06-17,3425000,http://www.redfin.com/CA/San-Francisco/779-Wisconsin-St-94107/home/1344643,San Francisco Association of Realtors (SFARMLS),444332,Vanguard Properties,N,Y,37.757647,-122.39866,false,
Past Sale,Condo/Coop,310 Carolina St #401,San Francisco,CA,94107,1350000,1,1,Potrero Hill,903,,2015,1,,,Sold,,,,,1350000,2015-12-20,1350000,http://www.redfin.com/CA/San-Francisco/310-Carolina-St-94103/unit-401/home/103045941,San Francisco Association of Realtors (SFARMLS),441124,Paragon Real Estate Group,N,Y,37.7647145,-122.4006421,false,1495
Past Sale,Condo/Coop,310 Carolina St #203,San Francisco,CA,94103,1149000,2,2,Potrero Hill,916,,2015,1,,,Sold,,,,,1149000,2015-11-25,1149000,http://www.redfin.com/CA/San-Francisco/310-Carolina-St-94103/unit-203/home/101652380,San Francisco Association of Realtors (SFARMLS),438732,Paragon Real Estate Group,N,Y,37.7647145,-122.4006418,false,1254
Past Sale,Condo/Coop,310 Carolina St #204,San Francisco,CA,94107,1525000,2,2.5,Potrero Hill,1209,,2015,1,,,Sold,,,,,1525000,2015-12-20,1525000,http://www.redfin.com/CA/San-Francisco/310-Carolina-St-94103/unit-204/home/103047002,San Francisco Association of Realtors (SFARMLS),441121,Paragon Real Estate Group,N,Y,37.7647145,-122.4006421,false,1261
Past Sale,Condo/Coop,310 Carolina St #201,San Francisco,CA,94103,1089000,1,1,Potrero Hill,881,,2015,1,,,Sold,,,,,1089000,2015-12-11,1100000,http://www.redfin.com/CA/San-Francisco/310-Carolina-St-94103/unit-201/home/101104571,San Francisco Association of Realtors (SFARMLS),438100,Paragon Real Estate Group,N,Y,37.7647145,-122.4006421,false,1249
Past Sale,Condo/Coop,310 Carolina St #205,San Francisco,CA,94103,899000,1,1,Potrero Hill,706,,2015,1,,,Sold,,,,,899000,2015-12-11,949000,http://www.redfin.com/CA/San-Francisco/310-Carolina-St-94103/unit-205/home/101104570,San Francisco Association of Realtors (SFARMLS),438101,Paragon Real Estate Group,N,Y,37.7647145,-122.4006421,false,1344
Past Sale,Condo/Coop,310 Carolina St #302,San Francisco,CA,94107,1029000,1,1,Potrero Hill,898,,2015,1,,,Sold,,,,,1029000,2015-12-14,1029000,http://www.redfin.com/CA/San-Francisco/310-Carolina-St-94103/unit-302/home/102755774,San Francisco Association of Realtors (SFARMLS),440880,Paragon Real Estate Group,N,Y,37.7647145,-122.4006421,false,1146
Past Sale,Condo/Coop,310 Carolina St #303,San Francisco,CA,94103,1069000,2,2,Potrero Hill,877,,2015,1,,,Sold,,,,,1069000,2015-12-16,1135000,http://www.redfin.com/CA/San-Francisco/310-Carolina-St-94103/unit-303/home/101610740,San Francisco Association of Realtors (SFARMLS),438492,Paragon Real Estate Group,N,Y,37.7647145,-122.4006421,false,1294
Past Sale,Condo/Coop,310 Carolina St #404,San Francisco,CA,94107,1750000,2,2.5,Potrero Hill,1243,,2015,1,,,Sold,,,,,1750000,2015-12-20,1750000,http://www.redfin.com/CA/San-Francisco/310-Carolina-St-94103/unit-404/home/103040663,San Francisco Association of Realtors (SFARMLS),441126,Paragon Real Estate Group,N,Y,37.7647145,-122.4006421,false,1408
Past Sale,Condo/Coop,310 Carolina St #202,San Francisco,CA,94103,1149000,1,1,Potrero Hill,844,,2015,1,,,Sold,,,,,1149000,2015-12-21,1149000,http://www.redfin.com/CA/San-Francisco/310-Carolina-St-94103/unit-202/home/101694719,San Francisco Association of Realtors (SFARMLS),439086,Paragon Real Estate Group,N,Y,37.7647145,-122.4006421,false,1361
Past Sale,Unknown,310 Carolina St #207,San Francisco,CA,94103,,,,94103,,,,,,,,,,,,,2015-12-22,1365000,http://www.redfin.com/CA/San-Francisco/310-Carolina-St-94103/unit-207/home/103689164,,,,N,Y,37.7647145,-122.4006421,,
Past Sale,Condo/Coop,310 Carolina St #305,San Francisco,CA,94103,869000,1,1,Potrero Hill,724,,2015,1,,,Sold,,,,,869000,2015-12-21,890000,http://www.redfin.com/CA/San-Francisco/310-Carolina-St-94103/unit-305/home/101371736,San Francisco Association of Realtors (SFARMLS),438289,Paragon Real Estate Group,N,Y,37.7647145,-122.4006421,false,1229
Past Sale,Condo/Coop,310 Carolina St #301,San Francisco,CA,94107,1129000,1,1,Potrero Hill,903,,2015,1,,,Sold,,,,,1129000,2016-01-05,1129000,http://www.redfin.com/CA/San-Francisco/310-Carolina-St-94103/unit-301/home/103183627,San Francisco Association of Realtors (SFARMLS),441123,Paragon Real Estate Group,N,Y,37.7647145,-122.4006421,false,1250
Past Sale,Condo/Coop,310 Carolina St #405,San Francisco,CA,94103,929000,1,1,Potrero Hill,,,2015,0,,,Sold,,,,2015-11-02,929000000,2016-01-12,889000,http://www.redfin.com/CA/San-Francisco/310-Carolina-St-94103/unit-405/home/101778302,San Francisco Association of Realtors (SFARMLS),439547,Paragon Real Estate Group,N,Y,37.7647145,-122.4006421,false,
Past Sale,Condo/Coop,310 Carolina St #402,San Francisco,CA,94103,1099000,1,1,Potrero Hill,,,2015,1,,,Sold,,,,,1099000,2016-01-14,1099000,http://www.redfin.com/CA/San-Francisco/310-Carolina-St-94103/unit-402/home/101909887,San Francisco Association of Realtors (SFARMLS),439913,Paragon Real Estate Group,N,Y,37.7647145,-122.4006421,false,
Past Sale,Single Family Residential,51 Beaver St,San Francisco,CA,94114,3995000,4,4.5,Duboce Triangle,3700,2875,1902,2,Garage,,Sold,,,,,3995000,2016-04-19,4550000,http://www.redfin.com/CA/San-Francisco/51-Beaver-St-94114/home/1549566,San Francisco Association of Realtors (SFARMLS),443032,Pacific Union International Inc.,N,Y,37.7648361,-122.4343556,false,1230
Past Sale,Condo/Coop,310 Carolina St #406,San Francisco,CA,94103,1799000,2,2.5,Potrero Hill,,,2015,1,,,Sold,,,,,1799000,2016-02-17,1735000,http://www.redfin.com/CA/San-Francisco/310-Carolina-St-94103/unit-406/home/101104569,San Francisco Association of Realtors (SFARMLS),438102,Paragon Real Estate Group,N,Y,37.7647145,-122.4006418,false,
Past Sale,Condo/Coop,3392 16th St,San Francisco,CA,94114,995000,2,1.25,Mission Dolores,1146,,2006,0,,,Sold,,,,,995000,2016-03-08,1245000,http://www.redfin.com/CA/San-Francisco/3392-16th-St-94114/home/2015399,San Francisco Association of Realtors (SFARMLS),441854,Paragon Real Estate Group,N,Y,37.764729,-122.428413,false,1086
Past Sale,Single Family Residential,21 Beaver St,San Francisco,CA,94114,,4,3,94114,1650,,1900,,,,,,,,,,2016-03-30,3450000,http://www.redfin.com/CA/San-Francisco/21-Beaver-St-94114/home/1073592,,,,N,Y,37.7648096,-122.4341117,,2091
Past Sale,Condo/Coop,3426 A 19th St,San Francisco,CA,94110,1195000,2,2,Inner Mission,1075,,1907,1,,,Sold,,,,,1195000,2016-02-26,1175000,http://www.redfin.com/CA/San-Francisco/3426-19th-St-94110/home/101711771,San Francisco Association of Realtors (SFARMLS),440315,Pacific Union International Inc.,N,Y,37.7601989,-122.4199941,false,1093
Past Sale,Multi-Family (5+ Unit),1000 Kirkham St,San Francisco,CA,94122,,,6,94122,4464,,1957,,,,,,,,,,2016-04-08,2244500,http://www.redfin.com/CA/San-Francisco/1000-Kirkham-St-94122/home/903638,,,,N,Y,37.760256,-122.471626,,503
Past Sale,Multi-Family (2-4 Unit),747 Kansas,San Francisco,CA,94107,1795000,5,4,Potrero Hill,2720,2500,1976,3,Garage,,Sold,,,,,1795000,2016-06-17,1850000,http://www.redfin.com/CA/San-Francisco/747-Kansas-St-94107/home/1868369,San Francisco Association of Realtors (SFARMLS),443515,McGuire Real Estate,N,Y,37.760239,-122.402796,false,680
Past Sale,Condo/Coop,150-152 San Carlos St #150,San Francisco,CA,94110,849000,2,1,Inner Mission,927,,1908,1,,,Sold,,,,,849000,2016-01-08,875000,http://www.redfin.com/CA/San-Francisco/152-San-Carlos-St-94110/unit-150/home/101769262,San Francisco Association of Realtors (SFARMLS),439509,KW Peninsula Estates,N,Y,37.7609414,-122.4201804,false,944
Past Sale,Condo/Coop,150-152 San Carlos St Unit 150A,San Francisco,CA,94110,849000,2,1,Inner Mission,927,,1908,1,,,Sold,,,,,849000,2016-01-13,850000,http://www.redfin.com/CA/San-Francisco/152-San-Carlos-St-94110/unit-150A/home/101785830,San Francisco Association of Realtors (SFARMLS),439510,KW Peninsula Estates,N,Y,37.7609414,-122.4201804,false,917
Past Sale,Condo/Coop,1408 31st Ave #303,San Francisco,CA,94122,799000,2,2,Central Sunset,1424,,2008,1,,,Sold,,,,,799000,2015-12-28,890000,http://www.redfin.com/CA/San-Francisco/1408-31st-AVE-94122/unit-303/home/92589358,San Francisco Association of Realtors (SFARMLS),436203,"Lam, Henry",N,Y,37.7609104,-122.4897388,false,625
Past Sale,Condo/Coop,1408 31st St #205,San Francisco,CA,94122,699000,2,2,Central Sunset,1129,,2008,1,,,Sold,,,,,699000,2015-11-23,750000,http://www.redfin.com/CA/San-Francisco/1408-31st-AVE-94122/unit-205/home/95455728,San Francisco Association of Realtors (SFARMLS),435941,"Lam, Henry",N,Y,37.7609104,-122.4897388,false,664
Past Sale,Condo/Coop,1408 31st Ave #307,San Francisco,CA,94122,790000,2,2,Central Sunset,976,,2008,1,,,Sold,,,,,790000,2015-12-15,780000,http://www.redfin.com/CA/San-Francisco/1408-31st-AVE-94122/unit-307/home/95953410,San Francisco Association of Realtors (SFARMLS),436446,"Lam, Henry",N,Y,37.7609104,-122.4897388,false,799
Past Sale,Unknown,1408 31st Ave Apt 209,San Francisco,CA,94122,,,,94122,,,,,,,,,,,,,2015-12-24,749000,http://www.redfin.com/CA/San-Francisco/1408-31st-Ave-94122/unit-209/home/103689182,,,,N,Y,37.7609104,-122.4897388,,
Past Sale,Unknown,1408 31st Ave Apt 403,San Francisco,CA,94122,,,,94122,,,,,,,,,,,,,2016-01-08,1200000,http://www.redfin.com/CA/San-Francisco/1408-31st-Ave-94122/unit-403/home/103689219,,,,N,Y,37.7609104,-122.4897388,,
Past Sale,Condo/Coop,150-152 San Carlos St Unit 152A,San Francisco,CA,94110,849000,2,1,Inner Mission,927,,1908,1,,,Sold,,,,,849000,2016-02-05,850000,http://www.redfin.com/CA/San-Francisco/152-San-Carlos-St-94110/unit-152A/home/101769029,San Francisco Association of Realtors (SFARMLS),439499,KW Peninsula Estates,N,Y,37.7609414,-122.4201804,false,917
Past Sale,Condo/Coop,45 Linda St,San Francisco,CA,94110,1995000,3,3,Mission Dolores,1724,,,1,,,Sold,,,,,1995000,2016-02-19,2200000,http://www.redfin.com/CA/San-Francisco/45-Linda-St-94110/home/101397928,San Francisco Association of Realtors (SFARMLS),441351,Vanguard Properties,N,Y,37.760952,-122.4229736,false,1276
Past Sale,Multi-Family (5+ Unit),512 Sanchez St,San Francisco,CA,94114,,,3,94114,3201,,1900,,,,,,,,,,2015-12-22,617000,http://www.redfin.com/CA/San-Francisco/512-Sanchez-St-94114/home/1976187,,,,N,Y,37.7609037,-122.4307012,,193
Past Sale,Multi-Family (5+ Unit),152 San Carlos St,San Francisco,CA,94110,,,4,94110,3814,,1908,,,,,,,,,,2016-02-05,850000,http://www.redfin.com/CA/San-Francisco/152-San-Carlos-St-94110/home/710637,,,,N,Y,37.7609414,-122.4201804,,223
Past Sale,Condo/Coop,1444 17th Ave #101,San Francisco,CA,94122,1299000,2,2.5,Inner Sunset,1902,,1996,1,,,Sold,,,,,1299000,2016-02-09,1600000,http://www.redfin.com/CA/San-Francisco/1444-17th-Ave-94122/unit-101/home/903622,San Francisco Association of Realtors (SFARMLS),441073,Pacific Union International Inc.,N,Y,37.760979,-122.474469,false,841
Past Sale,Condo/Coop,417 Arkansas St,San Francisco,CA,94107,1099000,2,2,Potrero Hill,1075,,1979,1,,,Sold,,,,,1099000,2016-02-22,1240000,http://www.redfin.com/CA/San-Francisco/417-Arkansas-St-94107/home/1814762,San Francisco Association of Realtors (SFARMLS),440882,Climb Real Estate,N,Y,37.760939,-122.398045,false,1153
Past Sale,Unknown,1408 31st Ave Apt 407,San Francisco,CA,94122,,,,94122,,,,,,,,,,,,,2016-03-23,1078000,http://www.redfin.com/CA/San-Francisco/1408-31st-Ave-94122/unit-407/home/105308682,,,,N,Y,37.7609104,-122.4897388,,
Past Sale,Single Family Residential,1462 11th Ave,San Francisco,CA,94122,1595000,3,3,Inner Sunset,2164,3000,1924,1,Garage,,Sold,,,,,1595000,2016-05-03,2200000,http://www.redfin.com/CA/San-Francisco/1462-11th-Ave-94122/home/981569,San Francisco Association of Realtors (SFARMLS),443867,"Domicile Properties, Inc.",N,Y,37.760924,-122.467911,false,1017
Past Sale,Multi-Family (2-4 Unit),3891 18th St,San Francisco,CA,94114,1699000,4,2,Eureka Valley/Dolore,2883,2500,1895,0,,,Sold,,,,,1699000,2016-06-17,1760000,http://www.redfin.com/CA/San-Francisco/3891-18th-St-94114/home/1694654,San Francisco Association of Realtors (SFARMLS),445203,McGuire Real Estate,N,Y,37.76095,-122.430246,false,610
Past Sale,Single Family Residential,724 Noe St,San Francisco,CA,94114,1495000,3,2,Eureka Valley/Dolore,1577,2827,1927,1,Garage,,Sold,,,,,1495000,2016-01-21,1680000,http://www.redfin.com/CA/San-Francisco/724-Noe-St-94114/home/1035206,San Francisco Association of Realtors (SFARMLS),440425,Zephyr Real Estate,N,Y,37.757402,-122.432758,false,1065
Past Sale,Single Family Residential,1622 21st Ave,San Francisco,CA,94122,795000,2,1,Central Sunset,1275,2996,1936,1,Garage,,Sold,,,,,795000,2015-12-22,851000,http://www.redfin.com/CA/San-Francisco/1622-21st-Ave-94122/home/639511,San Francisco Association of Realtors (SFARMLS),440017,Coldwell Banker Res. R.E. Svcs,N,Y,37.757408,-122.478512,false,667
Past Sale,Single Family Residential,961 San Bruno Ave,San Francisco,CA,94110,,2,2,94110,1309,,1927,,,,,,,,,,2015-12-31,980000,http://www.redfin.com/CA/San-Francisco/961-San-Bruno-Ave-94110/home/965649,,,,N,Y,37.757433,-122.404508,,749
Past Sale,Multi-Family (2-4 Unit),4345-4347 20th St,San Francisco,CA,94114,1799000,,,Eureka Valley/Dolore,3000,2437,1910,2,Garage,,Sold,,,,,1799000,2016-03-21,1900000,http://www.redfin.com/CA/San-Francisco/4347-20th-St-94114/home/103501129,San Francisco Association of Realtors (SFARMLS),441571,Paragon Real Estate Group,N,Y,37.7574121,-122.4365381,false,633
Past Sale,Single Family Residential,1526 45th Ave,San Francisco,CA,94122,849000,2,2,Outer Sunset,1400,3000,1916,0,,,Sold,,,,,849000,2015-12-14,925000,http://www.redfin.com/CA/San-Francisco/1526-45th-Ave-94122/home/1469124,San Francisco Association of Realtors (SFARMLS),439311,Engel & Voelkers San Francisco,N,Y,37.75806,-122.504358,false,661
Past Sale,Single Family Residential,2451 Folsom St,San Francisco,CA,94110,2595000,4,2.5,Inner Mission,,3063,1904,1,Garage,,Sold,,,,,2595000,2016-03-03,2507103,http://www.redfin.com/CA/San-Francisco/2451-Folsom-St-94110/home/1989803,San Francisco Association of Realtors (SFARMLS),440752,Paragon Real Estate Group,N,Y,37.758083,-122.414257,false,
Past Sale,Condo/Coop,2467 Harrison St,San Francisco,CA,94110,999000,2,1.5,Inner Mission,1164,,1895,2,,,Sold,,,,,999000,2016-03-22,1293000,http://www.redfin.com/CA/San-Francisco/2467-Harrison-St-94110/home/1885102,San Francisco Association of Realtors (SFARMLS),441770,McGuire Real Estate,N,Y,37.7580027,-122.4122145,false,1111
Past Sale,Condo/Coop,1405 11th Ave,San Francisco,CA,94122,928000,2,1.5,Inner Sunset,1350,,1936,2,,,Sold,,,,,928000,2015-12-18,1050000,http://www.redfin.com/CA/San-Francisco/1405-11th-Ave-94122/home/17305638,San Francisco Association of Realtors (SFARMLS),439666,Coldwell Banker Res. R.E. Svc.,N,Y,37.7618703,-122.4685219,false,778
Past Sale,Multi-Family (2-4 Unit),1389-1391 21st Ave,San Francisco,CA,94122,888000,,,Central Sunset,1740,1846,1938,2,Garage,,Sold,,,,2015-11-11,998600,2016-01-05,892000,http://www.redfin.com/CA/San-Francisco/1391-21st-Ave-94122/unit-1391/home/628602,San Francisco Association of Realtors (SFARMLS),438442,Coldwell Banker Res. R.E. Svcs,N,Y,37.7618491,-122.4794265,false,513
Past Sale,Condo/Coop,1403 11th Ave,San Francisco,CA,94122,,2,1,94122,1350,,1936,,,,,,,,,,2016-01-20,930000,http://www.redfin.com/CA/San-Francisco/1403-11th-Ave-94122/home/17305639,,,,N,Y,37.7618703,-122.4685219,,689
Past Sale,Condo/Coop,927 Judah St,San Francisco,CA,94122,875000,2,1,Inner Sunset,1437,,1932,1,,,Sold,,,,,875000,2016-02-19,875000,http://www.redfin.com/CA/San-Francisco/927-Judah-St-94122/home/100810655,San Francisco Association of Realtors (SFARMLS),440562,"West & Praszker, REALTORS®",N,Y,37.7617998,-122.4720601,false,609
Past Sale,Single Family Residential,361 Texas St,San Francisco,CA,94107,1795000,3,2,Potrero Hill,2080,2495,1906,1,Garage,,Sold,,,,,1795000,2016-02-10,2300000,http://www.redfin.com/CA/San-Francisco/361-Texas-St-94107/home/955941,San Francisco Association of Realtors (SFARMLS),441028,Zephyr Real Estate,N,Y,37.761845,-122.395171,false,1106
Past Sale,Single Family Residential,350 Missouri St,San Francisco,CA,94107,2699000,3,2,Potrero Hill,2231,2469,1927,1,Garage,,Sold,,,,,2699000,2016-02-17,2700000,http://www.redfin.com/CA/San-Francisco/350-Missouri-St-94107/home/731898,San Francisco Association of Realtors (SFARMLS),438974,Zephyr Real Estate,N,Y,37.7618859,-122.396769,false,1210
